Date,asset1,asset2,asset3,asset4,asset5,asset6,asset7,asset8
2022/6/7,1818.00 ,3257.40 ,1043.34 ,1483.97 ,1570.00 ,1296.63 ,1220.00 ,1125.61 
2022/6/8,1835.70 ,3222.24 ,1043.53 ,1480.00 ,1572.91 ,1295.56 ,1218.88 ,1134.61 
2022/6/9,1816.50 ,3145.56 ,1043.80 ,1484.96 ,1573.61 ,1296.89 ,1225.32 ,1160.07 
2022/6/10,1844.04 ,3053.99 ,1043.98 ,1480.00 ,1574.21 ,1291.83 ,1225.20 ,1164.63 
2022/6/13,1822.45 ,2935.59 ,1043.53 ,1480.00 ,1574.51 ,1282.15 ,1241.29 ,1135.78 
2022/6/14,1836.79 ,2924.51 ,1042.79 ,1484.43 ,1570.00 ,1273.00 ,1217.95 ,1169.95 
2022/6/15,1861.11 ,2967.19 ,1042.52 ,1483.87 ,1574.61 ,1265.36 ,1216.24 ,1147.59 
2022/6/16,1848.86 ,2870.72 ,1042.79 ,1484.26 ,1575.31 ,1265.99 ,1211.20 ,1127.32 
2022/6/17,1874.51 ,2877.04 ,1043.07 ,1485.00 ,1575.91 ,1243.78 ,1213.26 ,1137.67 
2022/6/20,1883.82 ,2877.04 ,1042.15 ,1483.79 ,1575.31 ,1222.11 ,1217.34 ,1063.32 
2022/6/21,1881.71 ,2947.46 ,1041.97 ,1480.00 ,1575.31 ,1220.60 ,1217.34 ,1091.79 
2022/6/22,1857.80 ,2943.62 ,1042.24 ,1484.08 ,1575.71 ,1210.83 ,1218.26 ,1045.48 
2022/6/23,1889.67 ,2971.68 ,1040.00 ,1483.89 ,1580.00 ,1172.65 ,1216.27 ,1043.56 
2022/6/24,1911.81 ,3062.51 ,1041.33 ,1483.07 ,1575.31 ,1142.45 ,1207.21 ,1043.01 
2022/6/27,1933.34 ,3053.40 ,1038.76 ,1479.24 ,1572.41 ,1145.65 ,1213.66 ,1074.88 
2022/6/28,1953.46 ,2991.90 ,1038.30 ,1478.91 ,1572.11 ,1138.90 ,1212.37 ,1106.87 
2022/6/29,1923.38 ,2989.77 ,1040.00 ,1479.39 ,1572.41 ,1139.96 ,1207.67 ,1118.90 
2022/6/30,1951.06 ,2963.58 ,1039.40 ,1481.95 ,1573.91 ,1141.83 ,1205.58 ,1111.78 
2022/7/1,1943.11 ,2994.86 ,1039.77 ,1481.69 ,1574.71 ,1117.23 ,1205.98 ,1038.82 
2022/7/4,1955.86 ,2994.86 ,1038.67 ,1479.86 ,1573.51 ,1092.90 ,1198.61 ,1062.45 
2022/7/5,1953.04 ,2999.60 ,1038.49 ,1480.20 ,1573.11 ,1087.66 ,1197.84 ,1086.74 
2022/7/6,1924.51 ,3010.32 ,1039.49 ,1481.97 ,1574.61 ,1037.74 ,1174.97 ,999.37 
2022/7/7,1932.99 ,3055.37 ,1039.49 ,1480.00 ,1574.21 ,1037.12 ,1173.59 ,963.59 
2022/7/8,1926.60 ,3052.83 ,1040.00 ,1481.82 ,1574.01 ,1063.23 ,1154.71 ,1020.32 
2022/7/11,1894.34 ,3017.64 ,1040.32 ,1483.41 ,1575.61 ,1039.79 ,1155.35 ,1020.32 
2022/7/12,1876.51 ,2989.74 ,1041.33 ,1485.32 ,1577.01 ,1038.37 ,1155.63 ,1011.97 
2022/7/13,1879.92 ,2976.42 ,1041.88 ,1485.96 ,1578.21 ,1002.66 ,1151.33 ,968.04 
2022/7/14,1880.18 ,2967.49 ,1042.61 ,1487.41 ,1579.40 ,999.91 ,1160.54 ,960.32 
2022/7/15,1848.19 ,3024.47 ,1043.07 ,1488.48 ,1580.10 ,978.33 ,1144.73 ,969.94 
2022/7/18,1867.36 ,2999.18 ,1043.34 ,1488.85 ,1581.10 ,993.07 ,1147.65 ,1011.43 
2022/7/19,1857.24 ,3082.04 ,1043.16 ,1489.03 ,1581.30 ,998.76 ,1146.51 ,1033.27 
2022/7/20,1863.53 ,3100.21 ,1044.08 ,1490.24 ,1582.40 ,1009.77 ,1145.50 ,1029.74 
2022/7/21,1842.77 ,3130.78 ,1045.08 ,1491.41 ,1584.40 ,1001.51 ,1136.35 ,1007.99 
2022/7/22,1843.71 ,3101.57 ,1044.17 ,1490.31 ,1583.70 ,1014.03 ,1149.64 ,1013.34 
2022/7/25,1832.58 ,3105.64 ,1044.35 ,1491.15 ,1584.20 ,1024.07 ,1155.94 ,999.24 
2022/7/26,1847.08 ,3069.80 ,1045.08 ,1492.46 ,1585.30 ,1046.63 ,1154.40 ,1034.55 
2022/7/27,1837.97 ,3150.09 ,1045.45 ,1492.71 ,1586.30 ,1042.10 ,1154.40 ,1003.90 
2022/7/28,1838.25 ,3188.31 ,1044.63 ,1491.43 ,1585.60 ,1065.36 ,1163.46 ,1034.62 
2022/7/29,1814.07 ,3233.61 ,1046.46 ,1494.68 ,1588.09 ,1072.11 ,1172.21 ,1057.10 
2022/8/1,1822.16 ,3224.48 ,1048.11 ,1497.42 ,1591.09 ,1094.14 ,1182.03 ,1000.98 
2022/8/2,1786.63 ,3203.00 ,1048.75 ,1498.22 ,1592.39 ,1069.01 ,1188.17 ,975.07 
2022/8/3,1769.21 ,3253.09 ,1048.57 ,1498.55 ,1590.00 ,1070.34 ,1180.81 ,974.79 
2022/8/4,1784.25 ,3250.56 ,1049.67 ,1499.37 ,1594.59 ,1065.01 ,1185.10 ,946.14 
2022/8/5,1808.33 ,3245.28 ,1048.84 ,1500.00 ,1593.79 ,1075.13 ,1197.08 ,925.58 
2022/8/8,1804.49 ,3241.26 ,1048.38 ,1498.37 ,1590.00 ,1091.21 ,1189.71 ,932.53 
2022/8/9,1808.07 ,3227.49 ,1047.92 ,1497.88 ,1593.49 ,1093.25 ,1195.70 ,932.53 
2022/8/10,1787.82 ,3296.20 ,1048.38 ,1498.36 ,1594.39 ,1097.42 ,1199.84 ,936.42 
2022/8/11,1824.27 ,3293.88 ,1048.38 ,1498.79 ,1590.00 ,1110.21 ,1194.62 ,945.61 
2022/8/12,1823.23 ,3350.94 ,1048.57 ,1498.60 ,1594.59 ,1119.72 ,1194.62 ,968.44 
2022/8/15,1820.85 ,3364.24 ,1053.61 ,1505.95 ,1602.18 ,1106.57 ,1200.45 ,931.55 
2022/8/16,1817.44 ,3370.55 ,1055.16 ,1508.58 ,1605.07 ,1108.17 ,1199.93 ,911.82 
2022/8/17,1834.46 ,3346.15 ,1054.61 ,1508.18 ,1604.87 ,1110.12 ,1179.45 ,896.75 
2022/8/18,1818.42 ,3353.75 ,1056.08 ,1509.99 ,1607.27 ,1106.75 ,1188.79 ,919.73 
2022/8/19,1805.79 ,3310.48 ,1056.08 ,1510.81 ,1607.97 ,1117.85 ,1179.58 ,938.53 
2022/8/22,1818.99 ,3239.64 ,1060.00 ,1510.47 ,1608.87 ,1130.20 ,1182.65 ,936.76 
2022/8/23,1810.15 ,3232.39 ,1055.16 ,1509.50 ,1607.77 ,1129.40 ,1186.95 ,966.57 
2022/8/24,1775.93 ,3241.81 ,1060.00 ,1509.85 ,1607.77 ,1131.71 ,1187.99 ,994.65 
2022/8/25,1790.64 ,3287.50 ,1053.70 ,1507.85 ,1605.77 ,1125.22 ,1195.85 ,1000.80 
2022/8/26,1786.86 ,3176.75 ,1053.15 ,1507.05 ,1604.77 ,1141.92 ,1195.85 ,997.57 
2022/8/29,1779.02 ,3155.57 ,1053.79 ,1508.62 ,1605.97 ,1132.06 ,1190.32 ,1005.79 
2022/8/30,1773.05 ,3120.77 ,1054.80 ,1509.84 ,1607.87 ,1121.31 ,1195.85 ,1033.85 
2022/8/31,1774.37 ,3096.38 ,1054.43 ,1509.65 ,1607.47 ,1114.92 ,1194.25 ,985.56 
2022/9/1,1759.10 ,3105.65 ,1054.89 ,1510.86 ,1608.37 ,1096.09 ,1185.10 ,945.12 
2022/9/2,1750.35 ,3072.31 ,1055.53 ,1510.00 ,1609.57 ,1074.16 ,1176.26 ,954.50 
2022/9/5,1746.79 ,3072.31 ,1060.00 ,1511.84 ,1610.67 ,1080.64 ,1176.26 ,961.58 
2022/9/6,1762.82 ,3059.73 ,1055.99 ,1512.26 ,1611.87 ,1097.16 ,1192.63 ,961.41 
2022/9/7,1763.99 ,3115.85 ,1060.00 ,1510.00 ,1610.00 ,1098.40 ,1185.10 ,932.08 
2022/9/8,1756.47 ,3136.44 ,1055.16 ,1511.88 ,1611.47 ,1099.02 ,1194.01 ,889.48 
2022/9/9,1780.88 ,3184.34 ,1054.61 ,1510.25 ,1610.77 ,1131.08 ,1193.70 ,913.17 
2022/9/13,1788.41 ,3078.91 ,1053.61 ,1510.67 ,1610.27 ,1133.93 ,1195.24 ,951.53 
2022/9/14,1768.51 ,3089.34 ,1052.60 ,1509.08 ,1609.67 ,1120.52 ,1187.56 ,936.54 
2022/9/15,1751.87 ,3054.37 ,1052.87 ,1510.00 ,1610.17 ,1124.60 ,1185.41 ,945.53 
2022/9/16,1710.79 ,3032.44 ,1051.59 ,1508.26 ,1608.27 ,1116.79 ,1185.10 ,921.98 
2022/9/19,1708.75 ,3053.23 ,1050.00 ,1508.42 ,1608.97 ,1127.71 ,1181.42 ,916.19 
2022/9/20,1710.86 ,3018.81 ,1052.41 ,1509.42 ,1610.07 ,1124.87 ,1185.56 ,939.80 
2022/9/21,1698.20 ,2967.14 ,1053.06 ,1510.33 ,1610.97 ,1121.05 ,1182.80 ,942.24 
2022/9/22,1683.24 ,2942.14 ,1050.00 ,1510.64 ,1611.57 ,1120.00 ,1183.57 ,930.49 
2022/9/23,1677.44 ,2891.44 ,1052.05 ,1509.01 ,1610.27 ,1120.34 ,1189.71 ,907.58 
2022/9/26,1669.03 ,2861.54 ,1049.76 ,1505.54 ,1607.07 ,1094.85 ,1180.19 ,871.70 
2022/9/27,1693.22 ,2855.47 ,1049.30 ,1506.02 ,1606.27 ,1092.63 ,1180.19 ,870.45 
2022/9/28,1665.56 ,2911.64 ,1047.74 ,1504.15 ,1604.08 ,1090.76 ,1183.57 ,879.45 
2022/9/29,1664.88 ,2850.13 ,1046.46 ,1501.31 ,1601.78 ,1109.06 ,1194.93 ,907.34 
2022/9/30,1655.20 ,2807.19 ,1045.63 ,1500.18 ,1600.08 ,1113.23 ,1196.16 ,928.84 
2022/10/10,1618.68 ,2828.15 ,1047.01 ,1504.16 ,1604.77 ,1120.25 ,1208.74 ,1001.81 
2022/10/11,1621.62 ,2809.71 ,1047.56 ,1500.00 ,1606.07 ,1136.23 ,1203.52 ,973.47 
2022/10/12,1646.25 ,2800.46 ,1047.10 ,1500.00 ,1605.37 ,1133.21 ,1204.14 ,965.55 
2022/10/13,1632.48 ,2873.18 ,1047.92 ,1505.35 ,1607.07 ,1136.77 ,1205.37 ,947.24 
2022/10/14,1671.55 ,2805.19 ,1049.39 ,1508.41 ,1610.07 ,1150.36 ,1201.99 ,957.03 
2022/10/17,1673.26 ,2879.47 ,1049.94 ,1510.00 ,1611.67 ,1145.65 ,1197.38 ,931.67 
2022/10/18,1669.72 ,2912.38 ,1050.00 ,1509.19 ,1611.97 ,1128.42 ,1198.92 ,922.71 
2022/10/19,1642.86 ,2892.95 ,1050.00 ,1510.00 ,1612.86 ,1118.83 ,1199.84 ,891.05 
2022/10/20,1633.47 ,2869.94 ,1049.21 ,1508.06 ,1611.87 ,1116.96 ,1192.47 ,935.38 
2022/10/21,1628.23 ,2938.03 ,1048.84 ,1507.62 ,1610.00 ,1137.66 ,1192.63 ,943.89 
2022/10/24,1580.59 ,2972.94 ,1049.21 ,1508.35 ,1613.06 ,1145.91 ,1198.92 ,943.89 
2022/10/25,1578.01 ,3021.30 ,1048.93 ,1510.00 ,1612.86 ,1141.65 ,1209.05 ,938.23 
2022/10/26,1590.82 ,2998.98 ,1049.67 ,1509.23 ,1613.26 ,1135.88 ,1210.59 ,946.11 
2022/10/27,1579.62 ,2980.74 ,1051.04 ,1511.26 ,1614.66 ,1149.02 ,1205.37 ,966.14 
2022/10/28,1540.55 ,3054.15 ,1052.41 ,1512.80 ,1615.16 ,1147.60 ,1208.13 ,972.79 
2022/10/31,1526.35 ,3031.38 ,1054.06 ,1515.98 ,1617.46 ,1133.13 ,1200.45 ,950.45 
2022/11/1,1580.93 ,3018.95 ,1052.96 ,1514.26 ,1616.56 ,1142.10 ,1203.22 ,962.92 
2022/11/2,1599.92 ,2943.47 ,1051.86 ,1513.09 ,1615.26 ,1152.93 ,1205.06 ,959.82 
2022/11/3,1586.91 ,2912.31 ,1051.86 ,1510.00 ,1615.66 ,1149.20 ,1201.99 ,951.20 
2022/11/4,1638.79 ,2951.97 ,1050.58 ,1512.26 ,1614.26 ,1148.13 ,1200.45 ,979.22 
2022/11/7,1642.33 ,2980.35 ,1050.77 ,1511.77 ,1614.66 ,1179.57 ,1206.59 ,981.70 
2022/11/8,1631.03 ,2997.03 ,1050.58 ,1512.19 ,1613.66 ,1176.47 ,1213.35 ,973.33 
2022/11/9,1615.78 ,2934.76 ,1050.86 ,1512.64 ,1613.86 ,1186.68 ,1236.68 ,947.16 
2022/11/10,1603.35 ,3097.45 ,1050.00 ,1512.36 ,1613.46 ,1196.27 ,1240.37 ,922.49 
2022/11/11,1648.04 ,3126.07 ,1047.92 ,1508.51 ,1609.77 ,1217.76 ,1255.72 ,957.66 
2022/11/14,1650.47 ,3098.14 ,1041.33 ,1500.10 ,1599.28 ,1204.44 ,1253.94 ,943.09 
2022/11/15,1681.77 ,3125.13 ,1041.69 ,1500.76 ,1599.98 ,1195.38 ,1244.97 ,893.39 
2022/11/16,1668.03 ,3099.34 ,1040.78 ,1498.66 ,1598.88 ,1190.59 ,1247.74 ,905.52 
2022/11/17,1661.19 ,3089.77 ,1042.06 ,1501.60 ,1601.58 ,1183.13 ,1250.04 ,899.98 
2022/11/18,1653.76 ,3104.47 ,1041.88 ,1500.45 ,1602.68 ,1177.18 ,1249.58 ,876.23 
2022/11/21,1639.64 ,3092.41 ,1042.52 ,1501.79 ,1605.67 ,1159.59 ,1241.90 ,846.08 
2022/11/22,1639.83 ,3134.41 ,1042.15 ,1501.64 ,1610.00 ,1157.64 ,1242.21 ,862.17 
2022/11/23,1641.56 ,3152.95 ,1043.53 ,1503.58 ,1608.17 ,1159.50 ,1241.90 ,852.22 
2022/11/24,1634.28 ,3152.95 ,1044.72 ,1505.68 ,1609.37 ,1162.97 ,1241.63 ,808.08 
2022/11/25,1642.54 ,3152.06 ,1043.07 ,1502.39 ,1606.97 ,1165.72 ,1247.95 ,845.31 
2022/11/28,1624.03 ,3103.37 ,1041.51 ,1500.29 ,1604.67 ,1152.75 ,1250.35 ,802.54 
2022/11/29,1674.14 ,3098.43 ,1038.76 ,1497.44 ,1600.08 ,1163.85 ,1247.74 ,852.89 
2022/11/30,1676.15 ,3194.32 ,1039.13 ,1500.00 ,1600.00 ,1160.30 ,1244.97 ,843.46 
2022/12/1,1694.30 ,3191.55 ,1040.04 ,1499.15 ,1602.58 ,1179.04 ,1245.28 ,845.61 
2022/12/2,1683.94 ,3187.74 ,1040.23 ,1499.60 ,1603.98 ,1179.22 ,1256.64 ,835.24 
2022/12/5,1716.97 ,3130.70 ,1039.04 ,1498.70 ,1603.58 ,1194.23 ,1249.73 ,831.30 
2022/12/6,1726.24 ,3085.62 ,1037.75 ,1496.07 ,1601.68 ,1182.24 ,1233.31 ,794.72 
2022/12/7,1722.00 ,3079.87 ,1039.22 ,1498.27 ,1602.68 ,1176.91 ,1231.16 ,765.11 
2022/12/8,1722.32 ,3103.04 ,1039.40 ,1500.48 ,1603.98 ,1176.73 ,1235.76 ,743.07 
2022/12/9,1739.31 ,3080.23 ,1039.04 ,1498.92 ,1602.48 ,1189.25 ,1238.83 ,732.50 
2022/12/12,1719.82 ,3124.22 ,1039.22 ,1499.09 ,1602.68 ,1175.93 ,1239.14 ,730.24 
2022/12/13,1716.45 ,3146.99 ,1038.03 ,1497.51 ,1600.38 ,1174.96 ,1238.22 ,769.03 
2022/12/14,1720.45 ,3127.94 ,1040.04 ,1502.19 ,1603.18 ,1183.66 ,1251.88 ,779.51 
2022/12/15,1719.19 ,3049.99 ,1040.04 ,1501.10 ,1603.38 ,1174.60 ,1241.29 ,787.50 
2022/12/16,1720.17 ,3016.02 ,1039.40 ,1500.00 ,1602.38 ,1167.94 ,1235.15 ,778.70 
2022/12/19,1693.62 ,2988.85 ,1041.24 ,1503.04 ,1605.37 ,1172.82 ,1246.81 ,768.12 
2022/12/20,1665.70 ,2991.95 ,1040.96 ,1503.44 ,1604.37 ,1167.85 ,1242.21 ,773.57 
2022/12/21,1666.36 ,3036.44 ,1040.78 ,1503.19 ,1603.98 ,1178.51 ,1258.79 ,780.91 
2022/12/22,1668.75 ,2992.55 ,1041.69 ,1504.06 ,1605.37 ,1186.15 ,1260.32 ,803.31 
2022/12/23,1665.35 ,3010.12 ,1042.24 ,1505.40 ,1606.97 ,1172.65 ,1259.71 ,796.99 
2022/12/26,1671.99 ,3010.12 ,1041.88 ,1510.00 ,1606.77 ,1175.40 ,1247.80 ,796.99 
2022/12/27,1691.29 ,2997.93 ,1040.50 ,1503.21 ,1604.77 ,1180.28 ,1250.50 ,819.28 
2022/12/28,1684.07 ,2961.89 ,1040.50 ,1500.00 ,1603.98 ,1176.55 ,1255.72 ,814.35 
2022/12/29,1677.74 ,3013.61 ,1041.24 ,1504.87 ,1605.77 ,1175.75 ,1255.10 ,796.88 
2022/12/30,1684.23 ,3005.95 ,1041.88 ,1505.74 ,1607.07 ,1175.58 ,1255.10 ,801.72 
2023/1/3,1691.31 ,2993.92 ,1042.43 ,1506.51 ,1608.57 ,1168.83 ,1259.25 ,833.67 
2023/1/4,1693.51 ,3016.50 ,1043.62 ,1508.69 ,1610.97 ,1156.93 ,1264.93 ,779.02 
2023/1/5,1726.41 ,2981.37 ,1043.07 ,1508.06 ,1611.37 ,1141.65 ,1269.84 ,757.07 
2023/1/6,1731.76 ,3049.46 ,1042.15 ,1506.86 ,1610.27 ,1157.55 ,1257.56 ,757.63 
2023/1/9,1745.78 ,3047.12 ,1040.00 ,1510.00 ,1610.77 ,1175.67 ,1270.61 ,768.87 
2023/1/10,1747.68 ,3068.39 ,1040.96 ,1504.90 ,1608.97 ,1180.46 ,1268.00 ,751.12 
2023/1/11,1744.44 ,3107.81 ,1040.59 ,1504.72 ,1607.67 ,1198.76 ,1270.15 ,760.65 
2023/1/12,1747.85 ,3118.43 ,1040.96 ,1504.49 ,1607.97 ,1217.32 ,1271.99 ,786.51 
2023/1/13,1772.43 ,3130.89 ,1039.86 ,1503.98 ,1606.57 ,1220.60 ,1272.60 ,797.04 
2023/1/16,1800.09 ,3130.89 ,1038.49 ,1501.43 ,1604.08 ,1217.58 ,1283.35 ,802.26 
2023/1/17,1799.78 ,3124.54 ,1039.04 ,1502.64 ,1604.27 ,1215.19 ,1283.35 ,810.37 
2023/1/18,1796.76 ,3075.91 ,1040.00 ,1500.00 ,1604.87 ,1238.90 ,1285.19 ,826.61 
2023/1/19,1807.94 ,3052.42 ,1038.85 ,1500.00 ,1604.57 ,1237.30 ,1288.88 ,805.14 
2023/1/20,1819.05 ,3110.16 ,1038.30 ,1502.21 ,1604.17 ,1246.00 ,1287.96 ,829.52 
2023/1/30,1827.67 ,3145.52 ,1038.85 ,1504.95 ,1606.27 ,1239.43 ,1293.02 ,816.53 
2023/1/31,1808.31 ,3191.58 ,1039.77 ,1505.98 ,1607.77 ,1234.19 ,1295.45 ,799.06 
2023/2/1,1825.31 ,3224.94 ,1039.31 ,1505.57 ,1610.00 ,1235.61 ,1292.56 ,824.27 
2023/2/2,1818.88 ,3272.34 ,1039.49 ,1506.39 ,1610.00 ,1226.64 ,1303.31 ,793.57 
2023/2/3,1801.69 ,3238.46 ,1039.86 ,1506.55 ,1608.57 ,1214.21 ,1287.03 ,785.51 
2023/2/6,1777.87 ,3218.57 ,1039.59 ,1510.00 ,1608.77 ,1209.24 ,1269.84 ,775.30 
2023/2/7,1781.07 ,3260.00 ,1039.59 ,1507.24 ,1608.97 ,1205.51 ,1266.46 ,798.68 
2023/2/8,1773.20 ,3223.88 ,1039.77 ,1510.00 ,1609.17 ,1212.08 ,1266.62 ,811.12 
2023/2/9,1797.00 ,3195.41 ,1040.00 ,1507.77 ,1609.17 ,1212.26 ,1268.92 ,825.85 
2023/2/10,1786.32 ,3202.43 ,1040.00 ,1507.56 ,1609.17 ,1212.70 ,1261.24 ,828.97 
2023/2/13,1802.53 ,3239.09 ,1040.14 ,1508.04 ,1609.67 ,1209.15 ,1268.77 ,840.69 
2023/2/14,1803.28 ,3238.18 ,1040.14 ,1508.34 ,1610.17 ,1216.96 ,1264.62 ,845.29 
2023/2/15,1793.88 ,3247.16 ,1040.14 ,1508.69 ,1610.00 ,1224.60 ,1269.53 ,830.63 
2023/2/16,1780.75 ,3202.39 ,1040.50 ,1509.23 ,1610.57 ,1214.39 ,1264.93 ,841.43 
2023/2/17,1755.09 ,3193.53 ,1040.00 ,1510.00 ,1610.00 ,1226.38 ,1264.78 ,825.18 
2023/2/20,1798.15 ,3193.53 ,1039.77 ,1508.66 ,1609.47 ,1226.11 ,1268.92 ,826.70 
2023/2/21,1802.87 ,3129.52 ,1039.13 ,1507.69 ,1607.97 ,1238.10 ,1268.00 ,821.15 
2023/2/22,1786.60 ,3124.60 ,1039.68 ,1508.56 ,1608.97 ,1248.93 ,1267.35 ,812.11 
2023/2/23,1785.17 ,3141.25 ,1039.49 ,1510.00 ,1608.67 ,1244.49 ,1266.92 ,807.73 
2023/2/24,1766.63 ,3108.15 ,1039.68 ,1510.00 ,1610.00 ,1229.66 ,1266.92 ,826.98 
2023/2/27,1759.15 ,3117.70 ,1039.68 ,1509.21 ,1608.77 ,1215.54 ,1268.31 ,835.65 
2023/2/28,1770.29 ,3108.24 ,1040.00 ,1510.00 ,1610.00 ,1218.03 ,1268.49 ,832.27 
2023/3/1,1795.30 ,3093.55 ,1039.86 ,1510.02 ,1608.97 ,1238.99 ,1272.60 ,836.32 
2023/3/2,1791.30 ,3117.00 ,1039.49 ,1509.57 ,1608.67 ,1240.94 ,1269.84 ,833.01 
2023/3/3,1796.87 ,3167.34 ,1039.04 ,1509.37 ,1608.27 ,1231.62 ,1275.21 ,841.40 
2023/3/6,1787.50 ,3169.51 ,1040.59 ,1511.36 ,1610.97 ,1230.91 ,1284.89 ,847.54 
2023/3/7,1761.33 ,3120.93 ,1040.87 ,1512.26 ,1611.77 ,1236.59 ,1288.88 ,854.60 
2023/3/8,1754.91 ,3125.35 ,1041.05 ,1512.55 ,1612.07 ,1222.38 ,1288.69 ,832.96 
2023/3/9,1748.71 ,3067.66 ,1040.00 ,1512.86 ,1612.27 ,1231.26 ,1274.60 ,832.71 
2023/3/10,1725.78 ,3023.24 ,1041.60 ,1513.32 ,1613.36 ,1225.84 ,1281.20 ,816.48 
2023/3/13,1743.86 ,3018.68 ,1041.60 ,1513.85 ,1613.56 ,1226.82 ,1297.78 ,834.61 
2023/3/14,1733.42 ,3068.42 ,1041.79 ,1514.27 ,1614.16 ,1219.80 ,1301.77 ,797.13 
2023/3/15,1734.38 ,3047.00 ,1041.60 ,1510.00 ,1610.00 ,1224.69 ,1307.91 ,781.46 
2023/3/16,1713.61 ,3100.51 ,1042.15 ,1515.33 ,1615.56 ,1193.43 ,1317.74 ,747.79 
2023/3/17,1722.16 ,3066.34 ,1042.33 ,1515.86 ,1616.06 ,1194.76 ,1328.79 ,758.36 
2023/3/20,1713.57 ,3093.69 ,1042.61 ,1516.53 ,1618.06 ,1200.36 ,1350.89 ,705.83 
2023/3/21,1732.41 ,3133.85 ,1042.43 ,1516.16 ,1618.36 ,1200.36 ,1360.11 ,740.80 
2023/3/22,1739.83 ,3082.26 ,1042.06 ,1515.76 ,1617.96 ,1210.57 ,1336.62 ,748.62 
2023/3/23,1757.08 ,3091.46 ,1040.00 ,1520.00 ,1618.86 ,1219.18 ,1336.62 ,764.23 
2023/3/24,1751.84 ,3108.89 ,1041.42 ,1514.96 ,1618.16 ,1229.93 ,1353.97 ,752.60 
2023/3/27,1745.51 ,3114.01 ,1041.88 ,1516.11 ,1619.16 ,1232.77 ,1347.36 ,750.73 
2023/3/28,1739.86 ,3109.11 ,1041.88 ,1520.00 ,1619.36 ,1238.99 ,1338.61 ,782.25 
2023/3/29,1742.75 ,3153.38 ,1041.88 ,1520.00 ,1619.76 ,1236.23 ,1345.06 ,784.01 
2023/3/30,1756.84 ,3171.40 ,1042.06 ,1520.00 ,1619.96 ,1240.00 ,1338.64 ,782.91 
2023/3/31,1762.23 ,3217.18 ,1041.88 ,1516.63 ,1619.76 ,1237.30 ,1346.90 ,785.51 
2023/4/3,1779.48 ,3229.08 ,1041.60 ,1516.46 ,1620.36 ,1236.59 ,1350.19 ,845.15 
2023/4/4,1784.93 ,3210.37 ,1041.60 ,1520.00 ,1620.00 ,1229.84 ,1350.89 ,854.08 
2023/4/6,1782.12 ,3213.83 ,1041.60 ,1516.72 ,1620.76 ,1222.74 ,1368.70 ,849.65 
2023/4/7,1793.71 ,3213.83 ,1041.79 ,1517.60 ,1621.35 ,1223.27 ,1370.24 ,849.65 
2023/4/10,1785.67 ,3217.03 ,1042.33 ,1518.29 ,1622.55 ,1223.09 ,1354.89 ,851.68 
2023/4/11,1783.64 ,3220.00 ,1043.53 ,1519.79 ,1624.25 ,1218.29 ,1360.11 ,850.82 
2023/4/12,1782.40 ,3203.59 ,1044.08 ,1520.82 ,1625.85 ,1228.42 ,1375.46 ,860.95 
2023/4/13,1770.08 ,3246.08 ,1043.89 ,1520.98 ,1625.35 ,1232.59 ,1374.90 ,876.04 
2023/4/14,1780.10 ,3239.36 ,1040.00 ,1520.64 ,1630.00 ,1248.85 ,1385.28 ,862.85 
2023/4/17,1805.06 ,3250.07 ,1043.07 ,1520.49 ,1624.65 ,1242.63 ,1364.10 ,862.36 
2023/4/18,1810.56 ,3252.85 ,1040.00 ,1520.00 ,1625.05 ,1237.30 ,1360.00 ,851.28 
2023/4/19,1794.26 ,3250.00 ,1043.71 ,1521.09 ,1626.15 ,1237.74 ,1361.40 ,839.11 
2023/4/20,1789.24 ,3233.22 ,1040.00 ,1521.24 ,1630.00 ,1234.55 ,1358.60 ,823.98 
2023/4/21,1754.24 ,3236.14 ,1043.98 ,1521.83 ,1626.35 ,1223.62 ,1363.18 ,811.53 
2023/4/24,1732.52 ,3238.89 ,1044.81 ,1523.50 ,1627.65 ,1216.61 ,1353.97 ,814.01 
2023/4/25,1723.84 ,3187.68 ,1040.00 ,1523.71 ,1630.00 ,1212.88 ,1363.18 ,831.36 
2023/4/26,1722.34 ,3175.44 ,1045.27 ,1524.42 ,1628.15 ,1199.56 ,1367.78 ,812.10 
2023/4/27,1735.04 ,3237.57 ,1046.92 ,1527.52 ,1630.54 ,1184.01 ,1367.78 ,788.58 
2023/4/28,1752.73 ,3264.29 ,1047.10 ,1527.03 ,1630.94 ,1197.78 ,1362.41 ,807.28 
2023/5/4,1753.24 ,3179.53 ,1048.57 ,1529.82 ,1634.14 ,1195.12 ,1400.94 ,736.27 
2023/5/5,1747.42 ,3238.28 ,1049.67 ,1532.46 ,1636.04 ,1183.93 ,1393.88 ,740.04 
2023/5/8,1767.33 ,3239.74 ,1049.30 ,1532.05 ,1636.04 ,1193.61 ,1398.48 ,769.93 
2023/5/9,1752.20 ,3224.90 ,1049.48 ,1531.85 ,1636.74 ,1198.93 ,1383.13 ,767.46 
2023/5/10,1738.71 ,3239.36 ,1050.40 ,1533.45 ,1638.73 ,1196.98 ,1391.27 ,767.04 
2023/5/11,1736.01 ,3233.87 ,1052.05 ,1534.99 ,1641.53 ,1182.95 ,1362.32 ,769.60 
2023/5/12,1713.00 ,3228.75 ,1051.13 ,1530.00 ,1640.63 ,1147.60 ,1382.52 ,746.81 
